Vr-1_r_1_2_0_5.occ,7948
Vr-1_r_1_2_0_6.occ,1074988
Vr-1_r_1_2_0_7.occ,191428
Vr-1_r_1_2_1.occ,1443168
Vr-1_r_1_2_1_0.occ,410868
Vr-1_r_1_2_1_1.occ,297428
Vr-1_r_1_2_1_2.occ,1426408
Vr-1_r_1_2_1_3.occ,957408
Vr-1_r_1_2_1_4.occ,4308
Vr-1_r_1_2_1_5.occ,8088
Vr-1_r_1_2_1_6.occ,225348
Vr-1_r_1_2_2.occ,2042448
Vr-1_r_1_2_2_0.occ,1536948
Vr-1_r_1_2_2_0_4.occ,319488
Vr-1_r_1_2_2_0_5.occ,478548
Vr-1_r_1_2_2_0_6.occ,572348
Vr-1_r_1_2_2_0_7.occ,1006688
Vr-1_r_1_2_2_1.occ,1582708
Vr-1_r_1_2_2_1_4.occ,557168
Vr-1_r_1_2_2_1_5.occ,693928
Vr-1_r_1_2_2_1_6.occ,1352928
Vr-1_r_1_2_2_1_7.occ,1636368
Vr-1_r_1_2_2_2.occ,1734608
Vr-1_r_1_2_2_2_4.occ,1156288
Vr-1_r_1_2_2_2_5.occ,2082888
Vr-1_r_1_2_2_2_6.occ,1893368
Vr-1_r_1_2_2_2_7.occ,1458728
Vr-1_r_1_2_2_2_7_4.occ,377008
Vr-1_r_1_2_2_2_7_5.occ,618808
Vr-1_r_1_2_2_2_7_6.occ,549208
Vr-1_r_1_2_2_2_7_7.occ,960908
Vr-1_r_1_2_2_3.occ,1785228
Vr-1_r_1_2_2_3_4.occ,1366588
Vr-1_r_1_2_2_3_4_4.occ,258308
Vr-1_r_1_2_2_3_4_5.occ,326268
Vr-1_r_1_2_2_3_4_6.occ,498528
Vr-1_r_1_2_2_3_4_7.occ,633548
Vr-1_r_1_2_2_3_5.occ,1463448
Vr-1_r_1_2_2_3_5_4.occ,420368
Vr-1_r_1_2_2_3_5_5.occ,335448
Vr-1_r_1_2_2_3_5_6.occ,798228
Vr-1_r_1_2_2_3_5_7.occ,657068
Vr-1_r_1_2_2_3_6.occ,1510028
Vr-1_r_1_2_2_3_6_4.occ,896588
Vr-1_r_1_2_2_3_6_5.occ,1160528
Vr-1_r_1_2_2_3_6_6.occ,1476068
Vr-1_r_1_2_2_3_6_7.occ,1166868
Vr-1_r_1_2_2_3_7.occ,1223388
Vr-1_r_1_2_2_3_7_4.occ,1458268
Vr-1_r_1_2_2_3_7_5.occ,1229768
Vr-1_r_1_2_2_3_7_6.occ,749288
Vr-1_r_1_2_2_3_7_7.occ,909408
Vr-1_r_1_2_2_4.occ,394688
Vr-1_r_1_2_3.occ,1926308
Vr-1_r_1_2_3_0.occ,1543688
Vr-1_r_1_2_3_0_4.occ,508748
Vr-1_r_1_2_3_0_5.occ,366648
Vr-1_r_1_2_3_0_6.occ,1280868
Vr-1_r_1_2_3_0_7.occ,879088
Vr-1_r_1_2_3_1.occ,2380568
Vr-1_r_1_2_3_2.occ,1843808
Vr-1_r_1_2_3_2_4.occ,1343008
Vr-1_r_1_2_3_2_4_4.occ,284488
Vr-1_r_1_2_3_2_4_5.occ,219308
Vr-1_r_1_2_3_2_4_6.occ,550288
Vr-1_r_1_2_3_2_4_7.occ,394148
Vr-1_r_1_2_3_2_5.occ,1773768
Vr-1_r_1_2_3_2_6.occ,1560608
Vr-1_r_1_2_3_2_6_4.occ,993668
Vr-1_r_1_2_3_2_6_5.occ,706668
Vr-1_r_1_2_3_2_6_6.occ,1512688
Vr-1_r_1_2_3_2_6_7.occ,1114148
Vr-1_r_1_2_3_2_7.occ,1392468
Vr-1_r_1_2_3_2_7_4.occ,449648
Vr-1_r_1_2_3_2_7_5.occ,257368
Vr-1_r_1_2_3_2_7_6.occ,672688
Vr-1_r_1_2_3_2_7_7.occ,372268
Vr-1_r_1_2_3_3.occ,1556468
Vr-1_r_1_2_3_3_4.occ,962448
Vr-1_r_1_2_3_3_5.occ,424768
Vr-1_r_1_2_3_3_6.occ,1509508
Vr-1_r_1_2_3_3_7.occ,659848
Vr-1_r_1_2_4.occ,2377308
Vr-1_r_1_2_6.occ,10168
Vr-1_r_1_3.occ,1493808
Vr-1_r_1_3_0.occ,1992048
Vr-1_r_1_3_1.occ,640928
Vr-1_r_1_3_2.occ,1488588
Vr-1_r_1_3_2_0.occ,989288
Vr-1_r_1_3_2_1.occ,362788
Vr-1_r_1_3_2_2.occ,1688788
Vr-1_r_1_3_2_3.occ,558748
Vr-1_r_1_3_3.occ,1461948
Vr-1_r_1_3_5.occ,906608
Vr-1_r_1_3_7.occ,2619428
Vr-1_r_1_4.occ,687228
Vr-1_r_1_4_0.occ,662428
Vr-1_r_1_4_1.occ,708888
Vr-1_r_1_4_3.occ,72408
Vr-1_r_1_4_4.occ,762568
Vr-1_r_1_4_5.occ,666148
Vr-1_r_1_4_7.occ,53848
Vr-1_r_1_5.occ,762648
Vr-1_r_1_5_0.occ,328368
Vr-1_r_1_5_1.occ,531188
Vr-1_r_1_5_2.occ,41568
Vr-1_r_1_5_3.occ,617268
Vr-1_r_1_5_4.occ,189348
Vr-1_r_1_5_5.occ,431048
Vr-1_r_1_5_6.occ,49828
Vr-1_r_1_5_7.occ,266948
Vr-1_r_1_6.occ,134588
Vr-1_r_1_6_0.occ,2148048
Vr-1_r_1_6_1.occ,108
Vr-1_r_1_6_2.occ,5348
Vr-1_r_1_6_4.occ,1630808
Vr-1_r_1_7.occ,602508
Vr-1_r_1_7_0.occ,108
Vr-1_r_1_7_1.occ,1161428
Vr-1_r_1_7_3.occ,1655228
Vr-1_r_1_7_5.occ,568948
Vr-1_r_1_7_7.occ,2137688
Vr-1_r_2.occ,1563968
Vr-1_r_2_0.occ,1039808
Vr-1_r_2_0_0.occ,130748
Vr-1_r_2_0_1.occ,470248
Vr-1_r_2_0_2.occ,133648
Vr-1_r_2_0_3.occ,492428
Vr-1_r_2_0_4.occ,41048
Vr-1_r_2_0_6.occ,181828
Vr-1_r_2_0_7.occ,617068
Vr-1_r_2_1.occ,1832728
Vr-1_r_2_1_0.occ,1997348
Vr-1_r_2_1_1.occ,1728928
Vr-1_r_2_1_1_0.occ,1398608
Vr-1_r_2_1_1_1.occ,1504788
Vr-1_r_2_1_1_1_4.occ,417288
Vr-1_r_2_1_1_1_5.occ,1084048
Vr-1_r_2_1_1_1_6.occ,417548
Vr-1_r_2_1_1_1_7.occ,1087468
Vr-1_r_2_1_1_2.occ,1155948
Vr-1_r_2_1_1_3.occ,1440068
Vr-1_r_2_1_1_3_4.occ,333108
Vr-1_r_2_1_1_3_5.occ,851868
Vr-1_r_2_1_1_3_6.occ,247608
Vr-1_r_2_1_1_3_7.occ,530628
Vr-1_r_2_1_1_6.occ,2408
Vr-1_r_2_1_2.occ,1485268
Vr-1_r_2_1_3.occ,974528
Vr-1_r_2_1_3_0.occ,368848
Vr-1_r_2_1_3_1.occ,1349028
Vr-1_r_2_1_3_2.occ,2248
Vr-1_r_2_1_3_3.occ,9568
Vr-1_r_2_1_3_4.occ,460248
Vr-1_r_2_1_3_5.occ,760448
Vr-1_r_2_1_3_6.occ,123628
Vr-1_r_2_1_3_7.occ,337948
Vr-1_r_2_1_6.occ,678408
Vr-1_r_2_1_7.occ,2014368
Vr-1_r_2_2.occ,599468
Vr-1_r_2_3.occ,1173848
Vr-1_r_2_4.occ,1969948
Vr-1_r_2_5.occ,248388
Vr-1_r_2_5_2.occ,183948
Vr-1_r_2_5_3.occ,272048
Vr-1_r_2_5_4.occ,73788
Vr-1_r_2_5_5.occ,1609308
Vr-1_r_2_5_6.occ,497468
Vr-1_r_2_5_7.occ,1205428
Vr-1_r_2_6.occ,1817168
Vr-1_r_2_7.occ,1417948
Vr-1_r_3.occ,1961628
Vr-1_r_3_0.occ,2112208
Vr-1_r_3_0_0.occ,1636868
Vr-1_r_3_0_0_0.occ,1919688
Vr-1_r_3_0_0_0_4.occ,2496828
Vr-1_r_3_0_0_0_5.occ,1580568
Vr-1_r_3_0_0_0_5_4.occ,750648
Vr-1_r_3_0_0_0_5_5.occ,1318348
Vr-1_r_3_0_0_0_5_6.occ,874788
Vr-1_r_3_0_0_0_5_7.occ,1570668
Vr-1_r_3_0_0_0_6.occ,2483968
Vr-1_r_3_0_0_0_7.occ,1576268
Vr-1_r_3_0_0_0_7_4.occ,866928
Vr-1_r_3_0_0_0_7_5.occ,1557248
Vr-1_r_3_0_0_0_7_6.occ,736548
Vr-1_r_3_0_0_0_7_7.occ,1296628
Vr-1_r_3_0_0_1.occ,206008
Vr-1_r_3_0_0_1_4.occ,1602508
Vr-1_r_3_0_0_1_6.occ,2040808
Vr-1_r_3_0_0_2.occ,1724828
Vr-1_r_3_0_0_2_4.occ,1876368
Vr-1_r_3_0_0_2_5.occ,1434568
Vr-1_r_3_0_0_2_5_4.occ,537488
Vr-1_r_3_0_0_2_5_5.occ,934728
Vr-1_r_3_0_0_2_5_6.occ,357708
Vr-1_r_3_0_0_2_5_7.occ,596108
Vr-1_r_3_0_0_2_6.occ,1144988
Vr-1_r_3_0_0_2_7.occ,2025208
Vr-1_r_3_0_0_3.occ,1848988
Vr-1_r_3_0_0_3_4.occ,1548948
Vr-1_r_3_0_0_3_4_4.occ,1430368
Vr-1_r_3_0_0_3_4_5.occ,1479088
Vr-1_r_3_0_0_3_4_6.occ,864048
Vr-1_r_3_0_0_3_4_7.occ,1120128
Vr-1_r_3_0_0_3_5.occ,1334628
Vr-1_r_3_0_0_3_5_4.occ,1074108
Vr-1_r_3_0_0_3_5_5.occ,1251148
Vr-1_r_3_0_0_3_5_6.occ,1310828
Vr-1_r_3_0_0_3_5_7.occ,1191068
Vr-1_r_3_0_0_3_6.occ,1348188
Vr-1_r_3_0_0_3_6_4.occ,473888
Vr-1_r_3_0_0_3_6_5.occ,613848
Vr-1_r_3_0_0_3_6_6.occ,249068
Vr-1_r_3_0_0_3_6_7.occ,316248
Vr-1_r_3_0_0_3_7.occ,1382228
Vr-1_r_3_0_0_3_7_4.occ,718668
Vr-1_r_3_0_0_3_7_5.occ,644388
Vr-1_r_3_0_0_3_7_6.occ,381188
Vr-1_r_3_0_0_3_7_7.occ,331008
Vr-1_r_3_0_1.occ,1939768
Vr-1_r_3_0_1_0.occ,1519128
Vr-1_r_3_0_1_0_4.occ,845048
Vr-1_r_3_0_1_0_4_4.occ,370568
Vr-1_r_3_0_1_0_4_5.occ,1542408
Vr-1_r_3_0_1_0_4_7.occ,1368448
Vr-1_r_3_0_1_0_5.occ,1464948
Vr-1_r_3_0_1_0_5_4.occ,916228
Vr-1_r_3_0_1_0_5_5.occ,497088
Vr-1_r_3_0_1_0_5_6.occ,1071088
Vr-1_r_3_0_1_0_5_7.occ,571628
Vr-1_r_3_0_1_0_6.occ,910748
Vr-1_r_3_0_1_0_6_5.occ,1443808
Vr-1_r_3_0_1_0_6_6.occ,630948
Vr-1_r_3_0_1_0_6_7.occ,1535048
Vr-1_r_3_0_1_0_7.occ,1484048
Vr-1_r_3_0_1_0_7_4.occ,1050708
Vr-1_r_3_0_1_0_7_5.occ,566508
Vr-1_r_3_0_1_0_7_6.occ,897188
Vr-1_r_3_0_1_0_7_7.occ,479228
Vr-1_r_3_0_1_1.occ,1622848
Vr-1_r_3_0_1_1_4.occ,1910968
Vr-1_r_3_0_1_1_5.occ,829688
Vr-1_r_3_0_1_1_6.occ,1903508
Vr-1_r_3_0_1_1_7.occ,810368
Vr-1_r_3_0_1_2.occ,1833748
Vr-1_r_3_0_1_2_4.occ,1556448
Vr-1_r_3_0_1_2_4_4.occ,1581828
Vr-1_r_3_0_1_2_4_5.occ,1090288
Vr-1_r_3_0_1_2_4_6.occ,971268
Vr-1_r_3_0_1_2_4_7.occ,682188
Vr-1_r_3_0_1_2_5.occ,1366768
Vr-1_r_3_0_1_2_5_4.occ,653988
Vr-1_r_3_0_1_2_5_5.occ,359628
Vr-1_r_3_0_1_2_5_6.occ,428808
Vr-1_r_3_0_1_2_5_7.occ,256128
Vr-1_r_3_0_1_2_6.occ,1313388
Vr-1_r_3_0_1_2_6_4.occ,535548
Vr-1_r_3_0_1_2_6_5.occ,374688
Vr-1_r_3_0_1_2_6_6.occ,276188
Vr-1_r_3_0_1_2_6_7.occ,206588
Vr-1_r_3_0_1_2_7.occ,1721088
Vr-1_r_3_0_1_3.occ,1563088
Vr-1_r_3_0_1_3_4.occ,1484568
Vr-1_r_3_0_1_3_5.occ,626508
Vr-1_r_3_0_1_3_6.occ,918528
Vr-1_r_3_0_1_3_7.occ,402608
Vr-1_r_3_0_2.occ,1203608
Vr-1_r_3_0_2_0.occ,1351048
Vr-1_r_3_0_2_1.occ,1317028
Vr-1_r_3_0_2_1_4.occ,1316528
Vr-1_r_3_0_2_1_5.occ,1522828
Vr-1_r_3_0_2_1_6.occ,433048
Vr-1_r_3_0_2_1_7.occ,422768
Vr-1_r_3_0_2_2.occ,242348
Vr-1_r_3_0_2_3.occ,23988
Vr-1_r_3_0_2_4.occ,2463608
Vr-1_r_3_0_2_5.occ,1894628
Vr-1_r_3_0_2_6.occ,121108
Vr-1_r_3_0_2_7.occ,385928
Vr-1_r_3_0_3.occ,1328788
Vr-1_r_3_0_3_0.occ,1140508
Vr-1_r_3_0_3_0_4.occ,1238408
Vr-1_r_3_0_3_0_5.occ,858328
Vr-1_r_3_0_3_0_6.occ,271088
Vr-1_r_3_0_3_0_7.occ,199648
Vr-1_r_3_0_3_1.occ,1948128
Vr-1_r_3_0_3_2.occ,488
Vr-1_r_3_0_3_3.occ,467168
Vr-1_r_3_0_3_4.occ,1858448
Vr-1_r_3_0_3_5.occ,293088
Vr-1_r_3_0_3_6.occ,151588
Vr-1_r_3_0_3_7.occ,148568
Vr-1_r_3_0_4.occ,17508
Vr-1_r_3_0_6.occ,832908
Vr-1_r_3_0_6_0.occ,1824848
Vr-1_r_3_0_6_1.occ,1052048
Vr-1_r_3_0_6_2.occ,87528
Vr-1_r_3_0_6_3.occ,740668
Vr-1_r_3_0_6_4.occ,1815988
Vr-1_r_3_0_6_5.occ,1603408
Vr-1_r_3_0_6_6.occ,67768
Vr-1_r_3_0_6_7.occ,867748
Vr-1_r_3_0_7.occ,431708
Vr-1_r_3_0_7_0.occ,1099708
Vr-1_r_3_0_7_1.occ,1968
Vr-1_r_3_0_7_2.occ,430928
Vr-1_r_3_0_7_3.occ,83188
Vr-1_r_3_0_7_4.occ,972608
Vr-1_r_3_0_7_5.occ,4048
Vr-1_r_3_0_7_6.occ,611748
Vr-1_r_3_0_7_7.occ,49288
Vr-1_r_3_1.occ,1793868
Vr-1_r_3_1_0.occ,1614528
Vr-1_r_3_1_0_0.occ,2052488
Vr-1_r_3_1_0_1.occ,631848
Vr-1_r_3_1_0_2.occ,1650528
Vr-1_r_3_1_0_3.occ,538868
Vr-1_r_3_1_0_5.occ,174668
Vr-1_r_3_1_1.occ,1406008
Vr-1_r_3_1_2.occ,1189988
Vr-1_r_3_1_2_0.occ,855048
Vr-1_r_3_1_2_1.occ,221328
Vr-1_r_3_1_2_2.occ,263868
Vr-1_r_3_1_2_3.occ,348
Vr-1_r_3_1_2_4.occ,202048
Vr-1_r_3_1_2_5.occ,333208
Vr-1_r_3_1_2_6.occ,603348
Vr-1_r_3_1_2_7.occ,28948
Vr-1_r_3_1_3.occ,846808
Vr-1_r_3_1_4.occ,269428
Vr-1_r_3_1_5.occ,2161428
Vr-1_r_3_1_6.occ,2603448
Vr-1_r_3_1_7.occ,1016328
Vr-1_r_3_2.occ,901808
Vr-1_r_3_3.occ,2099428
Vr-1_r_3_4.occ,594448
Vr-1_r_3_4_0.occ,45768
Vr-1_r_3_4_2.occ,557888
Vr-1_r_3_4_2_0.occ,2028448
Vr-1_r_3_4_2_2.occ,53368
Vr-1_r_3_4_2_3.occ,737048
Vr-1_r_3_4_2_4.occ,2250248
Vr-1_r_3_4_2_6.occ,35268
Vr-1_r_3_4_2_7.occ,467468
Vr-1_r_3_4_3.occ,475968
Vr-1_r_3_4_3_0.occ,246868
Vr-1_r_3_4_3_1.occ,4008
Vr-1_r_3_4_3_2.occ,966328
Vr-1_r_3_4_3_3.occ,82468
Vr-1_r_3_4_3_4.occ,691828
Vr-1_r_3_4_3_5.occ,141468
Vr-1_r_3_4_3_6.occ,383788
Vr-1_r_3_4_3_7.occ,278568
Vr-1_r_3_4_4.occ,7548
Vr-1_r_3_4_6.occ,392828
Vr-1_r_3_4_6_0.occ,1799608
Vr-1_r_3_4_6_2.occ,32668
Vr-1_r_3_4_6_3.occ,479108
Vr-1_r_3_4_6_4.occ,1340508
Vr-1_r_3_4_6_6.occ,36988
Vr-1_r_3_4_6_7.occ,437988
Vr-1_r_3_4_7.occ,407288
Vr-1_r_3_4_7_0.occ,352888
Vr-1_r_3_4_7_1.occ,161268
Vr-1_r_3_4_7_2.occ,447728
Vr-1_r_3_4_7_3.occ,198328
Vr-1_r_3_4_7_4.occ,147808
Vr-1_r_3_4_7_5.occ,174448
Vr-1_r_3_4_7_6.occ,659168
Vr-1_r_3_4_7_7.occ,288148
Vr-1_r_3_5.occ,947108
Vr-1_r_3_5_1.occ,1298788
Vr-1_r_3_5_2.occ,1789468
Vr-1_r_3_5_3.occ,1352708
Vr-1_r_3_5_5.occ,1540008
Vr-1_r_3_5_6.occ,1411348
Vr-1_r_3_5_7.occ,1278848
Vr-1_r_3_6.occ,2580888
Vr-1_r_3_7.occ,1541348
Vr-1_r_4.occ,1547948
Vr-1_r_4_0.occ,1215308
Vr-1_r_4_1.occ,1775788
Vr-1_r_4_2.occ,777448
Vr-1_r_4_2_0.occ,137928
Vr-1_r_4_2_1.occ,472428
Vr-1_r_4_2_2.occ,435028
Vr-1_r_4_2_3.occ,344188
Vr-1_r_4_2_4.occ,19248
Vr-1_r_4_2_5.occ,270868
Vr-1_r_4_2_6.occ,202568
Vr-1_r_4_2_7.occ,314328
Vr-1_r_4_3.occ,901328
Vr-1_r_4_3_0.occ,467928
Vr-1_r_4_3_1.occ,161408
Vr-1_r_4_3_2.occ,769068
Vr-1_r_4_3_3.occ,478128
Vr-1_r_4_3_3_4.occ,170188
Vr-1_r_4_3_3_5.occ,852748
Vr-1_r_4_3_3_6.occ,294108
Vr-1_r_4_3_3_7.occ,1553148
Vr-1_r_4_3_4.occ,278328
Vr-1_r_4_3_5.occ,168588
Vr-1_r_4_3_6.occ,1386528
Vr-1_r_4_3_7.occ,805748
Vr-1_r_4_3_7_0.occ,236688
Vr-1_r_4_3_7_1.occ,335468
Vr-1_r_4_3_7_2.occ,186028
Vr-1_r_4_3_7_3.occ,484588
Vr-1_r_4_3_7_4.occ,378008
Vr-1_r_4_3_7_5.occ,713148
Vr-1_r_4_3_7_6.occ,216448
Vr-1_r_4_3_7_7.occ,973708
Vr-1_r_4_4.occ,1285088
Vr-1_r_4_5.occ,2608748
Vr-1_r_4_6.occ,1221108
Vr-1_r_4_7.occ,619008
Vr-1_r_4_7_0.occ,154768
Vr-1_r_4_7_1.occ,126548
Vr-1_r_4_7_2.occ,316748
Vr-1_r_4_7_3.occ,345268
Vr-1_r_4_7_4.occ,137528
Vr-1_r_4_7_5.occ,784688
Vr-1_r_4_7_6.occ,1057668
Vr-1_r_4_7_7.occ,874188
Vr-1_r_4_7_7_0.occ,200868
Vr-1_r_4_7_7_1.occ,288868
Vr-1_r_4_7_7_2.occ,509048
Vr-1_r_4_7_7_3.occ,419348
Vr-1_r_4_7_7_4.occ,257148
Vr-1_r_4_7_7_5.occ,564368
Vr-1_r_4_7_7_6.occ,576728
Vr-1_r_4_7_7_7.occ,1546208
Vr-1_r_5.occ,2177968
Vr-1_r_5_0.occ,650548
Vr-1_r_5_0_0.occ,788128
Vr-1_r_5_0_1.occ,505988
Vr-1_r_5_0_2.occ,15688
Vr-1_r_5_0_3.occ,53208
Vr-1_r_5_0_4.occ,653288
Vr-1_r_5_0_5.occ,364268
Vr-1_r_5_0_6.occ,328488
Vr-1_r_5_0_7.occ,46748
Vr-1_r_5_1.occ,876088
Vr-1_r_5_1_0.occ,342188
Vr-1_r_5_1_1.occ,522988
Vr-1_r_5_1_2.occ,24128
Vr-1_r_5_1_3.occ,556948
Vr-1_r_5_1_4.occ,183648
Vr-1_r_5_1_5.occ,495568
Vr-1_r_5_1_6.occ,508
Vr-1_r_5_1_7.occ,594168
Vr-1_r_5_2.occ,1114288
Vr-1_r_5_2_0.occ,1520928
Vr-1_r_5_2_1.occ,433228
Vr-1_r_5_2_2.occ,429888
Vr-1_r_5_2_2_4.occ,983428
Vr-1_r_5_2_2_5.occ,1129448
Vr-1_r_5_2_2_6.occ,486888
Vr-1_r_5_2_2_6_4.occ,208528
Vr-1_r_5_2_2_6_5.occ,465248
Vr-1_r_5_2_2_6_6.occ,491648
Vr-1_r_5_2_2_6_7.occ,1197248
Vr-1_r_5_2_2_7.occ,2186248
Vr-1_r_5_2_3.occ,616088
Vr-1_r_5_2_3_2.occ,380028
Vr-1_r_5_2_3_2_5.occ,426988
Vr-1_r_5_2_3_2_6.occ,613168
Vr-1_r_5_2_3_2_7.occ,1306588
Vr-1_r_5_2_3_3.occ,195468
Vr-1_r_5_2_3_4.occ,1700628
Vr-1_r_5_2_3_5.occ,529828
Vr-1_r_5_2_3_6.occ,605888
Vr-1_r_5_2_3_6_0.occ,248
Vr-1_r_5_2_3_6_1.occ,176648
Vr-1_r_5_2_3_6_2.occ,83628
Vr-1_r_5_2_3_6_3.occ,111008
Vr-1_r_5_2_3_6_4.occ,1086608
Vr-1_r_5_2_3_6_5.occ,320288
Vr-1_r_5_2_3_6_6.occ,1258228
Vr-1_r_5_2_3_6_7.occ,1008
Vr-1_r_5_2_3_7.occ,449608
Vr-1_r_5_2_4.occ,1255308
Vr-1_r_5_2_5.occ,646788
Vr-1_r_5_2_6.occ,1074868
Vr-1_r_5_2_6_0.occ,800788
Vr-1_r_5_2_6_1.occ,1440188
Vr-1_r_5_2_6_2.occ,1132368
Vr-1_r_5_2_6_3.occ,1799428
Vr-1_r_5_2_6_4.occ,1012188
Vr-1_r_5_2_6_5.occ,1437008
Vr-1_r_5_2_6_6.occ,1454068
Vr-1_r_5_2_6_7.occ,554088
Vr-1_r_5_2_6_7_0.occ,218768
Vr-1_r_5_2_6_7_1.occ,22708
Vr-1_r_5_2_6_7_2.occ,37788
Vr-1_r_5_2_6_7_3.occ,26028
Vr-1_r_5_2_6_7_4.occ,604028
Vr-1_r_5_2_6_7_5.occ,1163328
Vr-1_r_5_2_6_7_6.occ,543968
Vr-1_r_5_2_6_7_7.occ,588448
Vr-1_r_5_2_7.occ,883488
Vr-1_r_5_2_7_0.occ,736588
Vr-1_r_5_2_7_1.occ,455088
Vr-1_r_5_2_7_2.occ,1097848
Vr-1_r_5_2_7_3.occ,241408
Vr-1_r_5_2_7_4.occ,1294788
Vr-1_r_5_2_7_5.occ,745468
Vr-1_r_5_2_7_6.occ,686388
Vr-1_r_5_2_7_6_0.occ,715268
Vr-1_r_5_2_7_6_1.occ,160068
Vr-1_r_5_2_7_6_2.occ,696828
Vr-1_r_5_2_7_6_3.occ,113268
Vr-1_r_5_2_7_6_4.occ,376968
Vr-1_r_5_2_7_6_5.occ,171008
Vr-1_r_5_2_7_6_6.occ,401668
Vr-1_r_5_2_7_6_7.occ,137888
Vr-1_r_5_2_7_7.occ,255108
Vr-1_r_5_3.occ,871568
Vr-1_r_5_3_0.occ,311508
Vr-1_r_5_3_1.occ,658328
Vr-1_r_5_3_2.occ,2449628
Vr-1_r_5_3_3.occ,749508
Vr-1_r_5_3_3_0.occ,432148
Vr-1_r_5_3_3_2.occ,514428
Vr-1_r_5_3_3_3.occ,154508
Vr-1_r_5_3_3_4.occ,390508
Vr-1_r_5_3_3_6.occ,519368
Vr-1_r_5_3_3_7.occ,4508
Vr-1_r_5_3_4.occ,350708
Vr-1_r_5_3_5.occ,531008
Vr-1_r_5_3_6.occ,1982208
Vr-1_r_5_3_7.occ,980788
Vr-1_r_5_4.occ,1143048
Vr-1_r_5_4_0.occ,388408
Vr-1_r_5_4_1.occ,484228
Vr-1_r_5_4_2.occ,604488
Vr-1_r_5_4_3.occ,90648
Vr-1_r_5_4_4.occ,290988
Vr-1_r_5_4_5.occ,789068
Vr-1_r_5_4_6.occ,569148
Vr-1_r_5_4_7.occ,972508
Vr-1_r_5_5.occ,896848
Vr-1_r_5_5_0.occ,464848
Vr-1_r_5_5_1.occ,287908
Vr-1_r_5_5_2.occ,286848
Vr-1_r_5_5_3.occ,285448
Vr-1_r_5_5_4.occ,401348
Vr-1_r_5_5_5.occ,72548
Vr-1_r_5_5_6.occ,505828
Vr-1_r_5_5_7.occ,42288
Vr-1_r_5_6.occ,836388
Vr-1_r_5_6_0.occ,843668
Vr-1_r_5_6_1.occ,260648
Vr-1_r_5_6_2.occ,319188
Vr-1_r_5_6_2_0.occ,90488
Vr-1_r_5_6_2_1.occ,1096968
Vr-1_r_5_6_2_2.occ,202008
Vr-1_r_5_6_2_3.occ,417468
Vr-1_r_5_6_2_3_4.occ,496988
Vr-1_r_5_6_2_3_5.occ,215308
Vr-1_r_5_6_2_3_6.occ,1545348
Vr-1_r_5_6_2_3_7.occ,710588
Vr-1_r_5_6_2_4.occ,239408
Vr-1_r_5_6_2_5.occ,62788
Vr-1_r_5_6_2_6.occ,84908
Vr-1_r_5_6_2_7.occ,76248
